54332020097905,ABRIR AM ,MEDIDOR - ENCONTRADO,MEDIDOR - INSTALADO,CHAVE DE AFERIÇÃO ENCONTRADA,CHAVE DE AFERIÇÃO INSTALADA,TC´S ENCONTRADO,TC´S INSTALADOS,TROCA DA CAIXA ,POLO,EQUIPE,DATA DO SERVIÇO,HORÁRIO INÍCIO,HORÁRIO FIM,OBSERVAÇÃO,COLABORADORA (BAIXA),DATA DA BAIXA,NOTA,AM/REMANEJO,ANEXO,OBS,FAIXA
2000433712,BW941,31110095107,34050001590,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,09/03/2023,15:07,15:31,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,10/03/2023,,,,,
2000433715,BW944,31110084415,34050001611,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,09/03/2023,10:10,10:58,"EM CAMPO MEDIDOR DANIFICADO, FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E CAIXA",ANDRIELY,10/03/2023,,,,,
2000433753,BW948,31110081246,34050001603,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,09/03/2023,15:07,15:31,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,10/03/2023,,,,,
2000434661,BW939,31110089735,34050001573,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,09/03/2023,11:24,12:10,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,REBECCA,14/03/2023,,,,,
2000449737,473,31110090814,34050001581,S/CHAVE,55090815311,SIM,NÃO,SIM,MARABÁ,MAB715,10/03/2023,09:01,10:10,"NO LOCAL MEDIDOR APAGADO COM A CAIXA QUEBRADA, O MESMO FOI NORMALIZADO COM A MONTAGEM DA CAIXA, TROCA DO MEDIDOR E CHAVE DE AFERIÇÃO",REBECCA,15/03/2023,,,,,
2000440164,GX511,31110081467,34050001620,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,11/03/2023,11:09,12:03,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,REBECCA,14/03/2023,,,,,
2000447117,IH987,31110095140,34050001476,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,11/03/2023,15:21,16:59,"EM CAMPO MEDIDOR APAGADO,CAIXA DANIFICADA, FOI NORMALIZADO COMA SUBSTITUIÇÃO DO MEDIDOR E CAIXA",REBECCA,14/03/2023,,,,,
2000449864,S/PLACA,31110093023,34050001506,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,11/03/2023,10:11,10:59,"NO LOCAL MEDIDOR APAGADO COM A CAIXA QUEBRADA, O MESMO FOI NORMALIZADO COM A MONTAGEM DA CAIXA E TROCA DO MEDIDOR",REBECCA,14/03/2023,,,,,
2000452046,S/PLACA,31110096669,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,11/03/2023,09:40,10:21,"NO LOCAL A CHAVE DE AFERIÇÃO FASE C NOS TC´S, ESTAVA CORTADO EQUIPE FEZ A NORMALIZAÇÃO",ANDRIELY,20/03/2023,,,,,
2000449792,IH531,31110090890,34050001824,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,13/03/2023,16:20,17:02,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,REBECCA,14/03/2023,,,,,
2000453193,S/PLACA,31110089603,34050001832,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,13/03/2023,15:49,16:10,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,14/03/2023,,,,,
2000463215,BD965,31110105226,34050001867,S/CHAVE,55090815312,SIM,NÃO,SIM,MARABÁ,MAB715,13/03/2023,15:40,16:02,"EM CAMPO MEDIDOR ENCONTRADO DANIFICADO, FOI NORMALIZADO COM SUBSTITUIÇÃO DO MEDIDOR E CHAVE DE AFERIÇÃO",REBECCA,15/03/2023,,,,,
2000429930,HG825,31110083753,34050001840,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,14/03/2023,09:54,10:15,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,14/03/2023,,,,,
2000432451,HG711,31110091632,34050001468,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,14/03/2023,15:34,15:59,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,14/03/2023,,,,,
2000433491,BV126,31110090270,34050001816,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,14/03/2023,14:51,15:10,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,REBECCA,15/03/2023,,,,,
2000446936,BE684,31110090628,34050001859,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,14/03/2023,10:39,11:21,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,REBECCA,14/03/2023,,,,,
2000455632,S/PLACA,31110097460,34050001492,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,15/03/2023,15:10,15:39,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,15/03/2023,,,,,
2000447087,268,31110093295,32020098162,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,16/03/2023,14:39,15:01,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,20/03/2023,,,,,
2000448847,BV187,31110093180,34050001450,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,16/03/2023,10:11,10:31,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,20/03/2023,,,,,
2000467356,524,31110091071,32020098120,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,16/03/2023,16:10,16:51,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,20/03/2023,,,,,
2000437296,BT265,31110089166,32020098111,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,17/03/2023,15:06,16:01,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,20/03/2023,,,,,
2000433479,HC353,31110041015,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,20/03/2023,10:39,10:45,"EM CAMPO A TAMPA EMBAÇADA COM O MEDIDOR NORMAL, FOI FEITO UM FURO NA TAMPA DA CAIXA FICANDO NORMALIZADA.",ANDRIELY,21/03/2023,,,,,
2000435915,BE670,31110094674,32020098138,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,20/03/2023,10:09,10:31,"NO LOCAL MEDIDOR NORMAL, FOI FEITO A TROCA DO MEDIDOR PARA ATUALIZAÇÃO TECNOLOGICA, TAMPA DA CAIXA QUEBRADA, FOI FEITO A TROCA DA MESMA",ANDRIELY,21/03/2023,,,,,
2000447292,BT715,31110089646,32020098146,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,20/03/2023,14:39,15:10,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,21/03/2023,,,,,
2000511947,BE607,31110099307,32020098154,S/CHAVE,55090815314,SIM,NÃO,NÃO,MARABÁ,MAB715,20/03/2023,11:03,12:01,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR E CHAVE DE AFERIÇÃO,ANDRIELY,23/03/2023,,,,,
2000431802,BS571,31110094623,32020098219,S/CHAVE,55090815315,SIM,NÃO,SIM,MARABÁ,MAB715,21/03/2023,09:04,10:30,"EM CAMPO MEDIDOR E CAIXA DANIFICADA, FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR, CAIXA E CHAVE DE AFERIÇÃO",ANDRIELY,24/03/2023,,,,,
2000513776,CA145,31110096936,32020098227,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,21/03/2023,10:46,11:10,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,24/03/2023,,,,,
2000432387,HG710,31110092159,32020098197,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,23/03/2023,14:40,15:35,"EM CAMPO MEDIDOR E CAIXA DANIFICADO , FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E CAIXA",ANDRIELY,25/03/2023,,,,,
2000443531,337,31110082218,32020097654,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,23/03/2023,17:10,17:40,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,25/03/2023,,,,,
2000443592,IH223,31110082471,32020098200,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,23/03/2023,16:23,17:10,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,25/03/2023,,,,,
2000446004,1960,31110089212,32020098189,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,23/03/2023,16:20,17:01,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,25/03/2023,,,,,
2000446791,IO264,31110090458,32020097638,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,24/03/2023,14:39,14:59,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,25/03/2023,,,,,
2000488890,HH586,31110099196,32020097670,S/CHAVE,55090815465,SIM,NÃO,SIM,MARABÁ,MAB715,24/03/2023,17:10,17:58,"EM CAMPO TAMPA EMBAÇADA SEM LEITURA, E SEM CHAVE DE AFERIÇÃO, FOI FEITO A TROCA DO MEDIDOR, ATUALIZAÇÃO TECNOLOGICA, E A INSTALAÇÃO DA CHAVE DE AFERIÇAO COM UM FURO NA TAMPA DA CAIXA .",ANDRIELY,04/04/2023,,,,,
2000434896,HH524,31110084105,32020097689,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,27/03/2023,17:15,17:39,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,03/04/2023,,,,,
2000436979,CC082,31110089840,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,27/03/2023,14:46,15:02,"EM CAMPO A TAMPA EMBAÇADA COM O MEDIDOR NORMAL, FOI FEITO UM FURO NA TAMPA DA CAIXA FICANDO NORMALIZADA.",ANDRIELY,03/04/2023,,,,,
2000437373,S/PLACA,31110089450,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,27/03/2023,14:39,14:51,"EM CAMPO A TAMPA EMBAÇADA COM O MEDIDOR NORMAL, FOI FEITO UM FURO NA TAMPA DA CAIXA FICANDO NORMALIZADA.",ANDRIELY,03/04/2023,,,,,
2000483921,BE112,AUSENTE,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,27/03/2023,14:10,14:31,"FAZER O DESLIGAMENTO DESTA INSTALAÇÃO, POIS EM CAMPO O TRANSFORMADOR ESTAR DESATIVADO. DESATIVAR O TRAFO NO SISTEMA",ANDRIELY,10/05/2023,,,,,
2000455535,IH823,31110090369,32020097662,S/CHAVE,55090815468,SIM,NÃO,SIM,MARABÁ,MAB715,28/03/2023,10:20,12:00,"EM CAMPO TRAFO SEM MEDIÇÃO, MONTAGEM DE PADRÃO COMPLETA, CABO, CAIXA, MEDIDOR E CHAVE DE AFERIÇÃO. FASE A TEM TENSÃO MAIS NÃO TEM CORRENTE, MAS JÁ SENDO USADA PELO CLIENTES",ANDRIELY,04/04/2023,,,,,
2000480378,BD326,32110023129,SEM TROCA,S/CHAVE,55090815462,SIM,8160002342/8160007322/8160007323,NÃO,MARABÁ,MAB715,28/03/2023,15:03,17:27,"TROCA DOS TC´S COMPATIVEL COM O TRANSFORMADOR, COM A SUBSTITUIÇÃO DOS TC´S E CHAVE DE AFERIÇÃO A MEDIÇÃO FICOU NORMALIZADA.",ANDRIELY,14/04/2023,,,,,
2000439970,BU013,AUSENTE,32140004110,S/CHAVE,55090815467,SIM,8130019370/8030004852/8030004857,SIM,MARABÁ,MAB715,29/03/2023,14:39,16:13,"EM CAMPO MEDIDOR E CAIXA, CABO CONTROLE FORAM FURTADOS, FOI INSTALADO UM NOVO PADRÃO. TC DA FASE C QUEBRADO, FOI NORMALIZADO COM TROCA DO TC, DO CABO CONTROLE, CAIXA, MEDIDOR, E CHAVE DE AFERIÇÃO.",REBECCA,13/04/2023,,,,,
2000444813,S/PLACA,31110092167,32020098294,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,29/03/2023,16:51,17:21,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,04/04/2023,,,,,
2000448918,BV708,AUSENTE,32020097646,S/CHAVE,55090815466,SIM,8030011775 8130019381 8130019399,SIM,MARABÁ,MAB715,29/03/2023,09:21,11:29,"EM CAMPO MEDIDOR, CHAVE DE AFERIÇÃO, CAIXA E CABO CONTROLE FORAM FURTADOS. FOI INSTALADO UM NOVO PADRÃO COM A INSTALAÇÃO DOS TC´S , CAIXA, MEDIDOR E CHAVE DE AFERIÇÃO.",ANDRIELY,11/04/2023,,,,,
2000431382,BT217,31110083389,32020098308,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,30/03/2023,15:10,15:39,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,04/04/2023,,,,,
2000434793,BT211,31110083397,32020098324,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,30/03/2023,16:10,16:39,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,04/04/2023,,,,,
2000446965,GG317,31110092183,32020098332,S/CHAVE,55090815461,SIM,8140010242/8030005011/8030005021,SIM,MARABÁ,MAB715,30/03/2023,09:01,10:34,"EM CAMPO MEDIDOR E CAIXA, CABO CONTROLE FORAM FURTADOS, FOI INSTALADO UM NOVO PADRÃO. TC DA FASE C QUEBRADO, FOI NORMALIZADO COM TROCA DO TC, DO CABO CONTROLE, CAIXA, MEDIDOR, E CHAVE DE AFERIÇÃO.",ANDRIELY,04/04/2023,,,,,
2000453082,SEM PLACA,31110089611,32110021398,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,30/03/2023,17:10,17:31,"EM CAMPO MEDIDOR ENCONTRADO EM CAMPO NÃO IMPLANTADO NA INSTALAÇÃO, FAVOR CADASTRAR O MD 32110021398",REBECCA,04/04/2023,,,,,
2000430532,S/PLACA,31110084172,32020098340,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,31/03/2023,11:21,11:51,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,04/04/2023,,,,,
2000433453,BT203,AUSENTE,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,31/03/2023,11:25,11:39,"TRAFO FOI DESATIVADO EM CAMPO, ESTAR QUEIMADO COM AS CHAVES FUZIVEIS DESLIGADA, MEDIDOR FURTADO JUNTO COM O CABO CONTROLE. DESATIVAR O TRAFO NO SISTEMA",ANDRIELY,10/05/2023,,,,,
2000440019,S/PLACA,31110094950,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,31/03/2023,09:10,09:41,"EM CAMPO A TAMPA EMBAÇADA COM O MEDIDOR NORMAL, FOI FEITO UM FURO NA TAMPA DA CAIXA FICANDO NORMALIZADA.",ANDRIELY,03/04/2023,,,,,
2000437279,S/PLACA,31110090083,32020098316,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,03/04/2023,16:03,17:47,"EM CAMPO CAIXA E MEDIDOR DANIFICADO, FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E CAIXA",ANDRIELY,04/04/2023,,,,,
2000480420,IH819,32110028899,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,03/04/2023,14:39,15:01,"EM CAMPO MEDIDOR ENCONTRADO EM CAMPO NÃO IMPLANTADO NA INSTALAÇÃO, FAVOR CADASTRAR O MD 32110028899",REBECCA,10/04/2023,,,,,
2000429824,CB120,31110084474,32020097948,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,04/04/2023,16:10,16:39,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,10/04/2023,,,,,
2000434891,S/PLACA,31110088038,32020097956,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,04/04/2023,15:21,15:51,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,10/04/2023,,,,,
2000437344,CB117,31110088488,32020097980,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,04/04/2023,17:10,17:41,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,10/04/2023,,,,,
2000443688,II788,31110090695,32020097930,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,04/04/2023,10:11,11:01,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,10/04/2023,,,,,
2000437945,HH593,31110090091,32020097964,S/CHAVE,55120806913,SIM,NÃO,SIM,MARABÁ,MAB715,06/04/2023,16:08,17:00,"EM CAMPO MEDIDOR, CHAVE DE AFERIÇÃO E CAIXA DANIFICADO, FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR, CHAVE DE AFERIÇÃO E CAIXA",ANDRIELY,10/04/2023,,,,,
2000451986,BV186,31110096731,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,06/04/2023,14:03,15:00,EM CAMPO CABO CONTROLE ROMPIDO FOI NORMALIZADO COM RECUPERAMENTO DO MESMO. APONTAMENTO PROSPECTOR,REBECCA,10/04/2023,,,,,
2000457653,S/PLACA,31110099250,32020097972,S/CHAVE,55120806912,SIM,NÃO,NÃO,MARABÁ,MAB715,06/04/2023,17:10,17:56,"EM CAMPO MEDIDOR APAGADO, CABO CONTROLE FURTADO, FOI NORMALIZADO COM A INSTALAÇÃO DO MEDIDOR, CHAVE DE AFERIÇÃO E CABO CONTROLE",ANDRIELY,10/04/2023,,,,,
2000435647,GP464,31110094640,32020097204,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,10/04/2023,17:10,17:39,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,13/04/2023,,,,,
2000435711,GP466,31110089751,32020097174,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,10/04/2023,16:10,16:31,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,13/04/2023,,,,,
2000436778,GP473,31110087457,32020097182,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,10/04/2023,15:16,15:39,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,13/04/2023,,,,,
2000442832,272,31110090130,32020097190,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,10/04/2023,09:01,09:31,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,13/04/2023,,,,,
2000442398,226,31110092353,32020097158,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,11/04/2023,17:20,17:41,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,13/04/2023,,,,,
2000446796,1648,AUSENTE,32020097166,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,11/04/2023,15:20,16:10,"EM CAMPO CAIXA DANIFICADA E MEDIDOR FURTADO, FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR E CAIXA",ANDRIELY,13/04/2023,,,,,
2000434640,HH518,31110094666,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,SIM,MARABÁ,MAB715,12/04/2023,17:01,17:50,"EM CAMPO LEITURA NORMAL, CAIXA DANIFICADA, FOI NORMALIZADO COM A TROCA DA CAIXA",REBECCA,13/04/2023,,,,,
2000437293,GP467,AUSENTE,32020097891,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,12/04/2023,16:03,16:51,"EM CAMPO MEDIDOR FOI FURTADO, FOI NORMALIZADO COM A INSTALAÇÃO DE UM NOVO MEDIDOR",REBECCA,13/04/2023,,,,,
2000455584,HG486,AUSENTE,32020097921,55120801080,55120806908,SIM,NÃO,SIM,MARABÁ,MAB715,12/04/2023,09:03,11:57,"EM CAMPO MEDIDOR, CHAVE DE AFERIÇÃO E CAIXA FORAM FURTADOS. FOI NORMALIZADO COM A INSTALAÇÃO DE UM NOVO MEDIDOR ,CHAVE DE AFERIÇÃO E CAIXA.",ANDRIELY,13/04/2023,,,,,
2000433491,BV126,34050001816,SEM TROCA,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,13/04/2023,15:10,15:39,"EM CAMPO A TAMPA EMBAÇADA COM O MEDIDOR NORMAL, FOI FEITO UM FURO NA TAMPA DA CAIXA FICANDO NORMALIZADA.",REBECCA,14/04/2023,,,,,
2000433592,GY241,31110033250,32020098030,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,13/04/2023,17:01,17:30,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,14/04/2023,,,,,
2000436777,GP474,31110089220,32020098022,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,13/04/2023,16:01,16:27,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,REBECCA,14/04/2023,,,,,
2000440178,CB116,31110094291,32020098014,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,13/04/2023,13:07,13:30,NO LOCAL MEDIDOR ENCONTRADO COM O VISOR APAGADO. FOI NORMALIZADO COM A TROCA DO MEDIDOR,ANDRIELY,14/04/2023,,,,,
2000435437,BW933,31110091969,32020098006,S/CHAVE,NÃO,SIM,NÃO,NÃO,MARABÁ,MAB715,14/04/2023,16:46,17:27,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,18/04/2023,,,,,
2000437881,GG313,AUSENTE,32020097905,S/CHAVE,55120806916,SIM,NÃO,SIM,MARABÁ,MAB715,15/04/2023,11:10,11:59,"EM CAMPO MEDIDOR E CHAVE DE AFERIÇÃO FORAM FURTADOS, CAIXA QUEBRADA. FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR, CHAVE DE AFERIÇÃO E CAIXA",ANDRIELY,18/04/2023,,,,,
2000448980,BV706,AUSENTE,32020097999,S/CHAVE,55120806915,SIM,NÃO,SIM,MARABÁ,MAB715,15/04/2023,10:03,10:59,"EM CAMPO MEDIDOR, CHAVE DE AFERIÇÃO, CAIXA E CABO CONTROLE FORAM FURTADOS, FOI NORMALIZADO COM A SUBSTITUIÇÃO DO MEDIDOR, CHAVE DE AFERIÇÃO E CAIXA",ANDRIELY,18/04/2023,,,,,
2000431755,S/PLACA,32020034520,SEM TROCA,55120801073,NÃO,8040001512 8040001517 8040001522,8160005626 8160005624 8160005622,SIM,MARABÁ,MAB715,18/04/2023,14:10,15:21,"EM CAMPO TC´S QUEIMADOS COM O CABO DA BUCHA DO TRANSFORMADOR QUEIMADO, FOI NORMALIZADO COM A TROCA DA CAIXA, DO CABO CONTROLE E OS TC´S. MEDIDOR ENCONTRA-SE NORMAL EM CAMPO.",ANDRIELY,10/05/2023,,,,,
2000443094,1614,31110093651,32020097883,,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,18/04/2023,17:20,17:56,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,19/04/2023,,,,,
2000447299,S/PLACA,31110092779,32020098049,S/CHAVE,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,18/04/2023,16:20,17:00,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,ANDRIELY,19/04/2023,,,,,
2000433303,S/PLACA,31110096480,32020097875,S/CHAVE,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,19/04/2023,10:40,11:05,"EM CAMPO MEDIDOR APAGADO COM A ALIMENTAÇÃO DO CABO CONTROLE CORTADAS, FOI FEITO A TROCA DO MEDIDOR E A CONEXÃO DO CABOS.",REBECCA,20/04/2023,,,,,
2000433306,S/PLACA,31110096499,32020097913,S/CHAVE,NÃO,NÃO,NÃO,SIM,MARABÁ,MAB715,19/04/2023,16:01,17:10,"EM CAMPO MEDIDOR APAGADO, CABO CONTROLE FURTADO, FOI NORMALIZADO COM A INSTALAÇÃO DO MEDIDOR, E CABO CONTROLE",REBECCA,20/04/2023,,,,,
2000431618,GY234,31110087546,32020098286,,NÃO,NÃO,NÃO,NÃO,MARABÁ,MAB715,20/04/2023,16:06,16:46,MEDIDOR APAGADO SEM REGISTRAR O CONSUMO. FOI NORMALIZADO COM A TROCA DO MEDIDOR .,REBECCA,24/04/2023,,,,,
